"Subplot","Transect","Species","X","Y","Per","Date","Year","Day","Basal_cm","Ht_m","Damage","Alive","Found","Topkilled","Fire","Herbivory","Grass"
"IK84","Ikoma","ACAMEL",692803,9757065,"Dec 2017","12/14/2017",2018,683,0.8,0.32,1,1,1,1,0,0,NA
"IK84","Ikoma","ACAMEL",692803,9757065,"May 2018","5/28/2018",2018,848,0.93,0.51,0,1,1,0,0,0,461.330727070875
"IK84","Ikoma","ACAMEL",692803,9757065,"Oct 2018","10/12/2018",2019,985,0.18,0.15,1,1,1,1,9,0,101.027778873912
"IK84","Ikoma","ACAMEL",692803,9757065,"Feb 2019","2/1/2019",2019,1097,0.49,0.34,0,1,1,0,0,0,258.354469353394
"IK84","Ikoma","ACAMEL",692803,9757065,"Jun 2019","5/10/2019",2019,1195,0.55,0.45,0,1,1,0,0,0,671.436298578064
"IK85","Ikoma","ACAMEL",692801,9757070,"Initial","2/2/2016",2017,3,0.8,0.38,NA,1,1,0,NA,NA,NA
"IK85","Ikoma","ACAMEL",692801,9757070,"Feb 2017","2/17/2017",2017,383,0.8,0.27,0,1,1,0,0,0,NA
"IK85","Ikoma","ACAMEL",692801,9757070,"May 2017","4/30/2017",2017,455,0.56,0.41,0,1,1,1,0,0,NA
"IK85","Ikoma","ACAMEL",692801,9757070,"Aug 2017","8/21/2017",2018,568,0.57,0.4,0,1,1,0,0,0,NA
"IK85","Ikoma","ACAMEL",692801,9757070,"Dec 2017","12/14/2017",2018,683,0.9,0.42,0,1,1,0,0,0,NA
"IK85","Ikoma","ACAMEL",692801,9757070,"May 2018","5/28/2018",2018,848,0.85,0.43,0,1,1,0,0,0,498.296814766817
"IK85","Ikoma","ACAMEL",692801,9757070,"Oct 2018","10/12/2018",2019,985,0.37,0.25,1,1,1,0,5,0,120.153505787304
"IK85","Ikoma","ACAMEL",692801,9757070,"Feb 2019","2/1/2019",2019,1097,0.67,0.39,0,1,1,0,0,0,131.298848590037
"IK85","Ikoma","ACAMEL",692801,9757070,"Jun 2019","5/10/2019",2019,1195,0.62,0.57,0,1,1,0,0,0,519.966833584726
"IK86","Ikoma","ACAMEL",692798,9757073,"Initial","2/2/2016",2017,3,0.9,0.39,NA,1,1,0,NA,NA,NA
"IK86","Ikoma","ACAMEL",692798,9757073,"Feb 2017","2/17/2017",2017,383,0.75,0.23,0,1,1,0,0,0,NA
"IK86","Ikoma","ACAMEL",692798,9757073,"May 2017","4/30/2017",2017,455,0.82,0.44,0,1,1,0,0,0,NA
"IK86","Ikoma","ACAMEL",692798,9757073,"Aug 2017","8/21/2017",2018,568,0.85,0.37,0,1,1,0,0,0,NA
"IK86","Ikoma","ACAMEL",692798,9757073,"Dec 2017","12/14/2017",2018,683,0.78,0.27,1,1,1,1,0,0,NA
"IK86","Ikoma","ACAMEL",692798,9757073,"May 2018","5/28/2018",2018,848,0.84,0.38,0,1,1,0,0,0,455.896041031034
"IK86","Ikoma","ACAMEL",692798,9757073,"Oct 2018","10/12/2018",2019,985,0.3,0.15,1,1,1,0,4,0,124.878441885833
"IK86","Ikoma","ACAMEL",692798,9757073,"Feb 2019","2/1/2019",2019,1097,0.72,0.3,0,1,1,0,0,0,231.697335620384
"IK86","Ikoma","ACAMEL",692798,9757073,"Jun 2019","5/10/2019",2019,1195,0.74,0.55,0,1,1,0,0,0,705.576045304974
"IK87","Ikoma","ACAMEL",692794,9757079,"Initial","2/2/2016",2017,3,0.4,0.36,NA,1,1,0,NA,NA,NA
"IK87","Ikoma","ACAMEL",692794,9757079,"Feb 2017","2/17/2017",2017,383,0.55,0.33,0,1,1,0,0,0,NA
"IK87","Ikoma","ACAMEL",692794,9757079,"May 2017","4/30/2017",2017,455,0.58,0.49,0,1,1,0,0,0,NA
"IK87","Ikoma","ACAMEL",692794,9757079,"Aug 2017","8/21/2017",2018,568,0.62,0.48,1,1,1,1,0,0,NA
"IK87","Ikoma","ACAMEL",692794,9757079,"Dec 2017","12/14/2017",2018,683,0.44,0.33,1,1,1,1,0,0,NA
"IK87","Ikoma","ACAMEL",692794,9757079,"May 2018","5/28/2018",2018,848,0.66,0.43,0,1,1,0,0,0,443.312791346655
"IK87","Ikoma","ACAMEL",692794,9757079,"Oct 2018","10/12/2018",2019,985,0.75,0.35,1,1,1,0,5,0,96.1900334623707
"IK87","Ikoma","ACAMEL",692794,9757079,"Feb 2019","2/1/2019",2019,1097,0.75,0.32,0,1,1,0,0,0,220.785770894314
"IK87","Ikoma","ACAMEL",692794,9757079,"Jun 2019","5/10/2019",2019,1195,0.66,0.67,0,1,1,0,0,0,566.515864665254
"IK88","Ikoma","ACAMEL",692762,9757098,"Initial","2/2/2016",2017,3,0.8,0.43,NA,1,1,0,NA,NA,NA
"IK88","Ikoma","ACAMEL",692762,9757098,"Feb 2017","2/17/2017",2017,383,0.65,0.55,0,1,1,0,0,0,NA
"IK88","Ikoma","ACAMEL",692762,9757098,"May 2017","4/30/2017",2017,455,0.74,0.42,0,1,1,0,0,0,NA
"IK88","Ikoma","ACAMEL",692762,9757098,"Aug 2017","8/21/2017",2018,568,0.82,0.45,0,1,1,0,0,0,NA
"IK88","Ikoma","ACAMEL",692762,9757098,"Dec 2017","12/14/2017",2018,683,1.32,0.6,0,1,1,0,0,0,NA
"IK88","Ikoma","ACAMEL",692762,9757098,"May 2018","5/28/2018",2018,848,1.39,0.61,0,1,1,0,0,0,351.261362231655
"IK88","Ikoma","ACAMEL",692762,9757098,"Oct 2018","10/12/2018",2019,985,0.4,0.31,1,1,1,0,6,0,79.1888065063308
"IK88","Ikoma","ACAMEL",692762,9757098,"Feb 2019","2/1/2019",2019,1097,0.65,0.37,0,1,1,0,0,0,242.853856227302
"IK88","Ikoma","ACAMEL",692762,9757098,"Jun 2019","5/10/2019",2019,1195,0.55,0.58,0,1,1,0,0,0,507.467181339557
"IK89","Ikoma","ACAMEL",692754,9757099,"Initial","2/2/2016",2017,3,0.6,0.49,NA,1,1,0,NA,NA,NA
"IK89","Ikoma","ACAMEL",692754,9757099,"Feb 2017","2/17/2017",2017,383,0.77,0.22,0,1,1,0,0,0,NA
"IK89","Ikoma","ACAMEL",692754,9757099,"May 2017","4/30/2017",2017,455,0.77,0.32,0,1,1,0,0,0,NA
"IK89","Ikoma","ACAMEL",692754,9757099,"Aug 2017","8/21/2017",2018,568,0.78,0.37,0,1,1,0,0,0,NA
"IK89","Ikoma","ACAMEL",692754,9757099,"Dec 2017","12/14/2017",2018,683,0.79,0.4,0,1,1,0,0,0,NA
"IK89","Ikoma","ACAMEL",692754,9757099,"May 2018","5/28/2018",2018,848,0.87,0.51,0,1,1,0,0,0,779.379778829851
"IK89","Ikoma","ACAMEL",692754,9757099,"Oct 2018","10/12/2018",2019,985,0,0,1,0,1,0,0,0,90.0438412210279
"IK89","Ikoma","ACAMEL",692754,9757099,"Feb 2019","2/1/2019",2019,1097,0.52,0.34,0,1,1,0,0,0,577.253095829852
"IK89","Ikoma","ACAMEL",692754,9757099,"Jun 2019","5/10/2019",2019,1195,0.48,0.75,0,1,1,0,0,0,653.401845472395
"IK90","Ikoma","COMAFR",692738,9757097,"Initial","2/2/2016",2017,3,0.25,0.24,NA,1,1,0,NA,NA,NA
"IK90","Ikoma","COMAFR",692738,9757097,"Feb 2017","2/17/2017",2017,383,0.7,0.47,0,1,1,0,0,0,NA
"IK90","Ikoma","COMAFR",692738,9757097,"May 2017","4/30/2017",2017,455,0.95,0.45,0,1,1,0,0,0,NA
"IK90","Ikoma","COMAFR",692738,9757097,"Aug 2017","8/21/2017",2018,568,0.97,0.46,0,1,1,0,0,0,NA
"IK90","Ikoma","COMAFR",692738,9757097,"Dec 2017","12/14/2017",2018,683,0.98,0.42,1,1,1,1,0,0,NA
"IK90","Ikoma","COMAFR",692738,9757097,"May 2018","5/28/2018",2018,848,1.2,0.33,1,1,1,1,0,0,454.968800709083
"IK90","Ikoma","COMAFR",692738,9757097,"Oct 2018","10/12/2018",2019,985,0.25,0.17,1,1,1,0,7,0,107.22235766474
"IK90","Ikoma","COMAFR",692738,9757097,"Feb 2019","2/1/2019",2019,1097,0.54,0.48,1,1,1,0,0,0,254.624957466648
"IK90","Ikoma","COMAFR",692738,9757097,"Jun 2019","5/10/2019",2019,1195,0.52,0.53,0,1,1,0,0,0,887.177890004766
"IK91","Ikoma","ACADRE",692734,9757104,"Initial","2/2/2016",2017,3,0.35,0.17,NA,1,1,0,NA,NA,NA
"IK91","Ikoma","ACADRE",692734,9757104,"Feb 2017","2/17/2017",2017,383,0.25,0.12,0,1,1,0,0,0,NA
"IK91","Ikoma","ACADRE",692734,9757104,"May 2017","4/30/2017",2017,455,0.25,0.22,0,1,1,0,0,0,NA
"IK91","Ikoma","ACADRE",692734,9757104,"Aug 2017","8/21/2017",2018,568,0.32,0.25,0,1,1,0,0,0,NA
"IK91","Ikoma","ACADRE",692734,9757104,"Dec 2017","12/14/2017",2018,683,0.37,0.14,1,1,1,1,0,0,NA
"IK91","Ikoma","ACADRE",692734,9757104,"May 2018","5/28/2018",2018,848,0.41,0.28,0,1,1,0,0,0,401.227853989111
"IK91","Ikoma","ACADRE",692734,9757104,"Oct 2018","10/12/2018",2019,985,0.31,0.17,0,1,1,0,0,0,270.271745523927
"IK91","Ikoma","ACADRE",692734,9757104,"Feb 2019","2/1/2019",2019,1097,0.44,0.19,0,1,1,0,0,0,200.210052012727
"IK91","Ikoma","ACADRE",692734,9757104,"Jun 2019","5/10/2019",2019,1195,0.15,0.25,0,1,1,0,0,0,1030.53431325966
"IK92","Ikoma","ACADRE",692749,9757125,"Initial","2/2/2016",2017,3,0.3,0.33,NA,1,1,0,NA,NA,NA
"IK92","Ikoma","ACADRE",692749,9757125,"Feb 2017","2/17/2017",2017,383,0.6,0.44,0,1,1,0,0,0,NA
"IK92","Ikoma","ACADRE",692749,9757125,"May 2017","4/30/2017",2017,455,0.46,0.46,0,1,1,1,0,0,NA
"IK92","Ikoma","ACADRE",692749,9757125,"Aug 2017","8/21/2017",2018,568,0.45,0.3,1,1,1,1,0,0,NA
"IK92","Ikoma","ACADRE",692749,9757125,"Dec 2017","12/14/2017",2018,683,0.45,0.3,0,1,1,0,0,0,NA
"IK92","Ikoma","ACADRE",692749,9757125,"May 2018","5/28/2018",2018,848,0.63,0.41,0,1,1,0,0,0,505.625044317691
"IK92","Ikoma","ACADRE",692749,9757125,"Oct 2018","10/12/2018",2019,985,0,0,1,0,1,0,0,0,91.3823821527596
"IK92","Ikoma","ACADRE",692749,9757125,"Feb 2019","2/1/2019",2019,1097,0,0,0,0,1,0,0,0,304.443541604112
"IK92","Ikoma","ACADRE",692749,9757125,"Jun 2019","5/10/2019",2019,1195,0,0,1,0,1,0,0,0,590.18661611591
"IK93","Ikoma","ALBHAR",692729,9757133,"Initial","2/2/2016",2017,3,0.7,0.64,NA,1,1,0,NA,NA,NA
"IK93","Ikoma","ALBHAR",692729,9757133,"Feb 2017","2/17/2017",2017,383,0.45,0.17,1,1,1,1,NA,0,NA
"IK93","Ikoma","ALBHAR",692729,9757133,"May 2017","4/30/2017",2017,455,0.45,0.27,0,1,1,0,0,0,NA
"IK93","Ikoma","ALBHAR",692729,9757133,"Aug 2017","8/21/2017",2018,568,0.51,0.23,1,1,1,1,0,0,NA
"IK93","Ikoma","ALBHAR",692729,9757133,"Dec 2017","12/14/2017",2018,683,0.64,0.37,0,1,1,0,0,0,NA
"IK93","Ikoma","ALBHAR",692729,9757133,"May 2018","5/28/2018",2018,848,0.81,0.61,0,1,1,0,0,0,407.289399040166
"IK93","Ikoma","ALBHAR",692729,9757133,"Oct 2018","10/12/2018",2019,985,0,0,1,0,1,0,0,0,166.31365448571
"IK93","Ikoma","ALBHAR",692729,9757133,"Feb 2019","2/1/2019",2019,1097,0.34,0.28,1,1,1,0,0,0,183.103990827239
"IK93","Ikoma","ALBHAR",692729,9757133,"Jun 2019","5/10/2019",2019,1195,0.52,0.43,0,1,1,0,0,0,798.309541770753
"IK94","Ikoma","DICCIN",692711,9757130,"Initial","2/2/2016",2017,3,0.5,0.41,NA,1,1,0,NA,NA,NA
"IK94","Ikoma","DICCIN",692711,9757130,"Feb 2017","2/17/2017",2017,383,0.46,0.1,0,1,1,0,0,0,NA
"IK94","Ikoma","DICCIN",692711,9757130,"May 2017","4/30/2017",2017,455,0.32,0.18,0,1,1,0,0,0,NA
"IK94","Ikoma","DICCIN",692711,9757130,"Aug 2017","8/21/2017",2018,568,0.32,0.18,0,1,1,0,0,0,NA
"IK94","Ikoma","DICCIN",692711,9757130,"Dec 2017","12/14/2017",2018,683,0.5,0.2,0,1,1,0,0,0,NA
"IK94","Ikoma","DICCIN",692711,9757130,"May 2018","5/28/2018",2018,848,0.43,0.37,0,1,1,0,0,0,530.995950543253
"IK94","Ikoma","DICCIN",692711,9757130,"Oct 2018","10/12/2018",2019,985,0.05,0.02,1,0,1,1,8,0,76.1269363341178
"IK94","Ikoma","DICCIN",692711,9757130,"Feb 2019","2/1/2019",2019,1097,0.23,0.14,0,1,1,0,0,0,263.672254615768
"IK94","Ikoma","DICCIN",692711,9757130,"Jun 2019","5/10/2019",2019,1195,0.17,0.32,0,1,1,0,0,0,482.767597097177
"IK95","Ikoma","DICCIN",692713,9757134,"Initial","2/2/2016",2017,3,0.4,0.31,NA,1,1,0,NA,NA,NA
"IK95","Ikoma","DICCIN",692713,9757134,"Feb 2017","2/17/2017",2017,383,0.43,0.15,0,1,1,0,0,0,NA
"IK95","Ikoma","DICCIN",692713,9757134,"May 2017","4/30/2017",2017,455,0.5,0.35,0,1,1,0,0,0,NA
"IK95","Ikoma","DICCIN",692713,9757134,"Aug 2017","8/21/2017",2018,568,0.55,0.41,1,1,1,1,0,0,NA
"IK95","Ikoma","DICCIN",692713,9757134,"Dec 2017","12/14/2017",2018,683,0.56,0.43,0,1,1,0,0,0,NA
"IK95","Ikoma","DICCIN",692713,9757134,"May 2018","5/28/2018",2018,848,0.78,0.4,0,1,1,0,0,0,457.616760662403
"IK95","Ikoma","DICCIN",692713,9757134,"Oct 2018","10/12/2018",2019,985,0,0,1,0,1,0,10,0,128.328595228129
"IK95","Ikoma","DICCIN",692713,9757134,"Feb 2019","2/1/2019",2019,1097,0.36,0.26,0,1,1,0,0,0,154.392241692617
"IK95","Ikoma","DICCIN",692713,9757134,"Jun 2019","5/10/2019",2019,1195,0.23,0.22,0,1,1,0,0,0,356.209855215329
"IK96","Ikoma","DICCIN",692654,9757167,"Initial","2/2/2016",2017,3,0.4,0.37,NA,1,1,0,NA,NA,NA
"IK96","Ikoma","DICCIN",692654,9757167,"Feb 2017","2/17/2017",2017,383,0.31,0.15,0,1,1,0,0,0,NA
"IK96","Ikoma","DICCIN",692654,9757167,"May 2017","4/30/2017",2017,455,0.34,0.6,0,1,1,0,0,0,NA
"IK96","Ikoma","DICCIN",692654,9757167,"Aug 2017","8/21/2017",2018,568,0.38,0.56,1,1,1,1,0,0,NA
"IK96","Ikoma","DICCIN",692654,9757167,"Dec 2017","12/14/2017",2018,683,0.54,0.35,1,1,1,1,0,0,NA
"IK96","Ikoma","DICCIN",692654,9757167,"May 2018","5/28/2018",2018,848,0.64,0.41,0,1,1,0,0,0,490.398559545089
"IK96","Ikoma","DICCIN",692654,9757167,"Oct 2018","10/12/2018",2019,985,0.1,0.01,1,1,1,1,9,0,115.153369521011
"IK96","Ikoma","DICCIN",692654,9757167,"Feb 2019","2/1/2019",2019,1097,0.23,0.31,0,1,1,0,0,0,180.689164184106
"IK96","Ikoma","DICCIN",692654,9757167,"Jun 2019","5/10/2019",2019,1195,0.24,0.28,0,1,1,0,0,0,499.178566248064
"IK97","Ikoma","DICCIN",692648,9757175,"Initial","2/2/2016",2017,3,0.4,0.24,NA,1,1,0,NA,NA,NA
"IK97","Ikoma","DICCIN",692648,9757175,"Feb 2017","2/17/2017",2017,383,0.3,0.15,0,1,1,0,0,0,NA
"IK97","Ikoma","DICCIN",692648,9757175,"May 2017","4/30/2017",2017,455,0.35,0.34,0,1,1,0,0,0,NA
"IK97","Ikoma","DICCIN",692648,9757175,"Aug 2017","8/21/2017",2018,568,0.38,0.25,1,1,1,1,0,0,NA
"IK97","Ikoma","DICCIN",692648,9757175,"Dec 2017","12/14/2017",2018,683,0.34,0.3,1,1,1,1,0,0,NA
"IK97","Ikoma","DICCIN",692648,9757175,"May 2018","5/28/2018",2018,848,0.42,0.28,0,1,1,0,0,0,527.475327584341
"IK97","Ikoma","DICCIN",692648,9757175,"Oct 2018","10/12/2018",2019,985,0.25,0.14,1,1,1,0,4,0,132.06012784605
"IK97","Ikoma","DICCIN",692648,9757175,"Feb 2019","2/1/2019",2019,1097,0,0,0,0,1,0,0,0,185.825843192989
"IK97","Ikoma","DICCIN",692648,9757175,"Jun 2019","5/10/2019",2019,1195,0,0,1,0,1,0,0,0,351.187246579943
"IK98","Ikoma","ACADRE",692640,9757176,"Initial","2/2/2016",2017,3,0.35,0.26,NA,1,1,0,NA,NA,NA
"IK98","Ikoma","ACADRE",692640,9757176,"Feb 2017","2/17/2017",2017,383,0.25,0.1,0,1,1,0,0,0,NA
"IK98","Ikoma","ACADRE",692640,9757176,"May 2017","4/30/2017",2017,455,0.3,0.25,0,1,1,0,0,0,NA
"IK98","Ikoma","ACADRE",692640,9757176,"Aug 2017","8/21/2017",2018,568,0.34,0.26,0,1,1,0,0,0,NA
"IK98","Ikoma","ACADRE",692640,9757176,"Dec 2017","12/14/2017",2018,683,0.54,0.22,1,1,1,1,0,0,NA
"IK98","Ikoma","ACADRE",692640,9757176,"May 2018","5/28/2018",2018,848,0.63,0.33,0,1,1,0,0,0,601.790092455454
"IK98","Ikoma","ACADRE",692640,9757176,"Oct 2018","10/12/2018",2019,985,0.2,0.07,1,1,1,0,7,0,158.639124241888
"IK98","Ikoma","ACADRE",692640,9757176,"Feb 2019","2/1/2019",2019,1097,0.25,0.11,0,0,1,0,0,0,126.646685442011
"IK98","Ikoma","ACADRE",692640,9757176,"Jun 2019","5/10/2019",2019,1195,0.25,0.12,0,1,1,0,0,0,577.609405737281
"IK99","Ikoma","ACADRE",692599,9757208,"Initial","2/2/2016",2017,3,0.4,0.28,NA,1,1,0,NA,NA,NA
"IK99","Ikoma","ACADRE",692599,9757208,"Feb 2017","2/17/2017",2017,383,0.4,0.2,0,1,1,0,0,0,NA
"IK99","Ikoma","ACADRE",692599,9757208,"May 2017","4/30/2017",2017,455,0.45,0.24,0,1,1,0,0,0,NA
"IK99","Ikoma","ACADRE",692599,9757208,"Aug 2017","8/21/2017",2018,568,0.48,0.38,0,1,1,0,0,0,NA
"IK99","Ikoma","ACADRE",692599,9757208,"Dec 2017","12/14/2017",2018,683,0.57,0.21,1,1,1,1,0,0,NA
"IK99","Ikoma","ACADRE",692599,9757208,"May 2018","5/28/2018",2018,848,0.41,0.31,0,1,1,0,0,0,675.58090557265
"IK99","Ikoma","ACADRE",692599,9757208,"Oct 2018","10/12/2018",2019,985,0.31,0.17,1,1,1,0,4,0,87.2876836685005
"IK99","Ikoma","ACADRE",692599,9757208,"Feb 2019","2/1/2019",2019,1097,0.46,0.23,0,1,1,0,0,0,180.35648814768
"IK99","Ikoma","ACADRE",692599,9757208,"Jun 2019","5/10/2019",2019,1195,0.45,0.32,0,1,1,0,0,0,365.182798266885
"MK00","Makoma","ACADRE",694455,9726446.95,"Initial","9/27/2016",2017,241,0.55,0.17,NA,1,1,1,NA,NA,NA
"MK00","Makoma","ACADRE",694455,9726446.95,"Feb 2017","2/14/2017",2017,380,0.53,0.2,0,1,1,0,0,0,NA
"MK00","Makoma","ACADRE",694455,9726446.95,"May 2017","4/27/2017",2017,452,0.56,0.37,0,1,1,0,0,0,NA
"MK00","Makoma","ACADRE",694455,9726446.95,"Aug 2017","8/20/2017",2018,567,0.64,0.39,0,1,1,0,0,0,NA
"MK00","Makoma","ACADRE",694455,9726446.95,"Dec 2017","12/12/2017",2018,681,0.55,0.22,1,1,1,1,0,0,NA
"MK00","Makoma","ACADRE",694455,9726446.95,"May 2018","5/24/2018",2018,844,0.63,0.36,0,1,1,0,0,0,251.087970841422
"MK00","Makoma","ACADRE",694455,9726446.95,"Oct 2018","10/11/2018",2019,984,0.58,0.23,1,1,1,0,3,0,56.4095493517528
"MK00","Makoma","ACADRE",694455,9726446.95,"Feb 2019","1/29/2019",2019,1094,0.55,0.45,0,1,1,0,0,0,471.693339896561
"MK00","Makoma","ACADRE",694455,9726446.95,"Jun 2019","5/12/2019",2019,1197,0.7,0.26,0,1,1,0,0,0,420.554580835949
"MK01","Makoma","COMAFR",694445,9726450.95,"Initial","9/27/2016",2017,241,0.24,0.05,NA,1,1,1,NA,NA,NA
"MK01","Makoma","COMAFR",694445,9726450.95,"Feb 2017","2/14/2017",2017,380,1.17,0.28,0,1,1,0,0,0,NA
"MK01","Makoma","COMAFR",694445,9726450.95,"May 2017","4/27/2017",2017,452,1.21,0.38,0,1,1,0,0,0,NA
"MK01","Makoma","COMAFR",694445,9726450.95,"Aug 2017","8/20/2017",2018,567,1.38,0.65,0,1,1,0,0,0,NA
"MK01","Makoma","COMAFR",694445,9726450.95,"Dec 2017","12/12/2017",2018,681,1.5,0.82,0,1,1,0,0,0,NA
"MK01","Makoma","COMAFR",694445,9726450.95,"May 2018","5/24/2018",2018,844,0,0,1,0,1,1,0,0,299.783472999731
"MK01","Makoma","COMAFR",694445,9726450.95,"Oct 2018","10/11/2018",2019,984,3.04,0.92,1,1,1,0,0,4,54.7886890737522
"MK01","Makoma","COMAFR",694445,9726450.95,"Feb 2019","1/29/2019",2019,1094,2.62,0.7,0,1,1,0,0,0,476.579417315288
"MK01","Makoma","COMAFR",694445,9726450.95,"Jun 2019","5/12/2019",2019,1197,2.95,0.89,0,1,1,0,0,0,608.848185040352
"MK02","Makoma","ACADRE",694451,9726452.95,"Initial","9/27/2016",2017,241,0.53,0.04,NA,1,1,1,NA,NA,NA
"MK02","Makoma","ACADRE",694451,9726452.95,"Feb 2017","2/14/2017",2017,380,0.49,0.17,0,1,1,0,0,0,NA
"MK02","Makoma","ACADRE",694451,9726452.95,"May 2017","4/27/2017",2017,452,0.49,0.21,0,1,1,0,0,0,NA
"MK02","Makoma","ACADRE",694451,9726452.95,"Aug 2017","8/20/2017",2018,567,0.5,0.35,0,1,1,0,0,0,NA
"MK02","Makoma","ACADRE",694451,9726452.95,"Dec 2017","12/12/2017",2018,681,0.6,0.21,1,1,1,1,0,0,NA
"MK02","Makoma","ACADRE",694451,9726452.95,"May 2018","5/24/2018",2018,844,0.4,0.23,1,1,1,1,0,0,298.798029283541
"MK02","Makoma","ACADRE",694451,9726452.95,"Oct 2018","10/11/2018",2019,984,0.35,0.14,1,1,1,0,2,0,68.9866309099526
"MK02","Makoma","ACADRE",694451,9726452.95,"Feb 2019","1/29/2019",2019,1094,0.45,0.26,0,1,1,0,0,0,319.266731102045
"MK02","Makoma","ACADRE",694451,9726452.95,"Jun 2019","5/12/2019",2019,1197,0.45,0.23,0,1,1,0,0,0,261.842121647547
"MK03","Makoma","ACADRE",694453,9726453.95,"Initial","9/27/2016",2017,241,0.25,0.05,NA,1,1,1,NA,NA,NA
"MK03","Makoma","ACADRE",694453,9726453.95,"Feb 2017","2/14/2017",2017,380,0.34,0.06,0,1,1,0,0,0,NA
"MK03","Makoma","ACADRE",694453,9726453.95,"May 2017","4/27/2017",2017,452,0.4,0.16,1,1,1,1,0,NA,NA
"MK03","Makoma","ACADRE",694453,9726453.95,"Aug 2017","8/20/2017",2018,567,0.44,0.26,0,1,1,0,0,0,NA
"MK03","Makoma","ACADRE",694453,9726453.95,"Dec 2017","12/12/2017",2018,681,0.27,0.18,1,1,1,1,0,0,NA
"MK03","Makoma","ACADRE",694453,9726453.95,"May 2018","5/24/2018",2018,844,0.32,0.25,0,1,1,0,0,0,385.87792923856
"MK03","Makoma","ACADRE",694453,9726453.95,"Oct 2018","10/11/2018",2019,984,0.34,0.14,1,1,1,0,3,0,59.3253409973886
"MK03","Makoma","ACADRE",694453,9726453.95,"Feb 2019","1/29/2019",2019,1094,0.52,0.52,0,1,1,0,0,0,336.131583535079
"MK03","Makoma","ACADRE",694453,9726453.95,"Jun 2019","5/12/2019",2019,1197,0.6,0.21,0,1,1,0,0,0,346.651200046132
"MK04","Makoma","ACADRE",694457,9726448.95,"Initial","9/27/2016",2017,241,0.44,0.13,NA,1,1,1,NA,NA,NA
"MK04","Makoma","ACADRE",694457,9726448.95,"Feb 2017","2/14/2017",2017,380,1,0.2,0,1,1,0,0,0,NA
"MK04","Makoma","ACADRE",694457,9726448.95,"May 2017","4/27/2017",2017,452,0.41,0.2,0,1,1,1,0,0,NA
"MK04","Makoma","ACADRE",694457,9726448.95,"Aug 2017","8/20/2017",2018,567,0.41,0.24,1,1,1,1,0,0,NA
"MK04","Makoma","ACADRE",694457,9726448.95,"Dec 2017","12/12/2017",2018,681,0.54,0.25,0,1,1,0,0,0,NA
"MK04","Makoma","ACADRE",694457,9726448.95,"May 2018","5/24/2018",2018,844,0.5,0.34,0,1,1,0,0,0,355.295050651011
"MK04","Makoma","ACADRE",694457,9726448.95,"Oct 2018","10/11/2018",2019,984,0.4,0.2,1,1,1,0,2,0,82.7922495483315
"MK04","Makoma","ACADRE",694457,9726448.95,"Feb 2019","1/29/2019",2019,1094,0,0,1,0,1,0,0,0,414.626212612596
"MK04","Makoma","ACADRE",694457,9726448.95,"Jun 2019","5/12/2019",2019,1197,0.36,0.3,0,1,1,0,0,0,235.356936040544
"MK05","Makoma","ACADRE",694459,9726450.95,"Initial","9/27/2016",2017,241,0.29,0.53,NA,1,1,1,NA,NA,NA
"MK05","Makoma","ACADRE",694459,9726450.95,"Feb 2017","2/14/2017",2017,380,0.46,0.15,0,1,1,0,0,0,NA
"MK05","Makoma","ACADRE",694459,9726450.95,"May 2017","4/27/2017",2017,452,0.46,0.21,0,1,1,0,0,0,NA
"MK05","Makoma","ACADRE",694459,9726450.95,"Aug 2017","8/20/2017",2018,567,0.48,0.44,0,1,1,0,0,0,NA
"MK05","Makoma","ACADRE",694459,9726450.95,"Dec 2017","12/12/2017",2018,681,0.5,0.3,1,1,1,1,0,0,NA
"MK05","Makoma","ACADRE",694459,9726450.95,"May 2018","5/24/2018",2018,844,0.82,0.53,0,1,1,0,0,0,305.352114013976
"MK05","Makoma","ACADRE",694459,9726450.95,"Oct 2018","10/11/2018",2019,984,0.2,0.06,1,1,1,1,9,0,57.4121876779816
"MK05","Makoma","ACADRE",694459,9726450.95,"Feb 2019","1/29/2019",2019,1094,0.33,0.4,1,1,1,1,0,0,426.878058153628
"MK05","Makoma","ACADRE",694459,9726450.95,"Jun 2019","5/12/2019",2019,1197,0.59,0.36,0,1,1,0,0,0,374.133081225795
"MK06","Makoma","COMAFR",694462,9726464.95,"Initial","9/27/2016",2017,241,0.19,0.03,NA,1,1,1,NA,NA,NA
"MK06","Makoma","COMAFR",694462,9726464.95,"Feb 2017","2/14/2017",2017,380,0.59,0.26,0,1,1,0,0,0,NA
"MK06","Makoma","COMAFR",694462,9726464.95,"May 2017","4/27/2017",2017,452,0.62,0.34,0,1,1,0,0,0,NA
"MK06","Makoma","COMAFR",694462,9726464.95,"Aug 2017","8/20/2017",2018,567,0.64,0.46,1,1,1,1,0,0,NA
"MK06","Makoma","COMAFR",694462,9726464.95,"Dec 2017","12/12/2017",2018,681,0.72,0.62,0,1,1,0,0,0,NA
"MK06","Makoma","COMAFR",694462,9726464.95,"May 2018","5/24/2018",2018,844,1.5,0.94,0,1,1,0,0,0,289.10047568206
"MK06","Makoma","COMAFR",694462,9726464.95,"Oct 2018","10/11/2018",2019,984,1.45,0.94,1,1,1,0,4,0,349.76861541763
